timestamp,admin,query_type,table,rows_returned,join_count,where_count,execution_time_sec,table_sensitivity,is_pii_table,hour_of_day,day_of_week,is_attack,attack_type
2024-01-03 21:58:12,admin_bob,UPDATE,config,220,0,1,0.165,HIGH,False,21,2,False,
2024-01-04 07:05:03,admin_bob,SELECT,customers,198,0,3,0.798,CRITICAL,True,7,3,False,
2024-01-04 07:49:52,admin_bob,SELECT,customers,86,0,3,0.874,CRITICAL,True,7,3,False,
2024-01-04 08:05:45,admin_bob,SELECT,audit_logs,5,0,2,0.335,MEDIUM,False,8,3,False,
2024-01-04 08:09:49,admin_alice,SELECT,audit_logs,293,0,1,0.16,MEDIUM,False,8,3,False,
2024-01-04 08:22:36,admin_alice,SELECT,orders,52,0,1,0.267,MEDIUM,False,8,3,False,
2024-01-04 08:24:55,admin_bob,SELECT,customers,42,0,3,1.095,CRITICAL,True,8,3,False,
2024-01-04 08:39:17,admin_alice,SELECT,orders,855,0,2,0.902,MEDIUM,False,8,3,False,
2024-01-04 08:40:16,admin_alice,SELECT,transactions,581,0,2,1.013,CRITICAL,True,8,3,False,
2024-01-04 08:45:18,admin_alice,SELECT,transactions,323,0,2,0.687,CRITICAL,True,8,3,False,
2024-01-04 08:54:06,admin_alice,SELECT,customers,345,0,2,0.546,CRITICAL,True,8,3,False,
2024-01-04 09:18:29,admin_bob,INSERT,audit_logs,281,0,2,0.729,MEDIUM,False,9,3,False,
2024-01-04 09:23:20,admin_charlie,SELECT,products,39,0,2,0.492,LOW,False,9,3,False,
2024-01-04 09:30:14,admin_alice,SELECT,audit_logs,287,0,1,0.635,MEDIUM,False,9,3,False,
2024-01-04 09:30:24,admin_charlie,JOIN,products,182,4,3,2.243,LOW,False,9,3,False,
2024-01-04 09:39:13,admin_bob,UPDATE,transactions,177,0,1,0.106,CRITICAL,True,9,3,False,
2024-01-04 09:40:11,admin_charlie,SELECT,products,101,0,2,0.621,LOW,False,9,3,False,
2024-01-04 09:45:48,admin_charlie,SELECT,products,90,0,4,1.085,LOW,False,9,3,False,
2024-01-04 09:46:19,admin_charlie,SELECT,orders,163,0,4,1.469,MEDIUM,False,9,3,False,
2024-01-04 09:53:12,admin_alice,SELECT,transactions,532,0,2,0.702,CRITICAL,True,9,3,False,
2024-01-04 09:54:27,admin_bob,INSERT,config,479,0,2,0.717,HIGH,False,9,3,False,
2024-01-04 09:56:52,admin_bob,SELECT,transactions,460,0,1,0.605,CRITICAL,True,9,3,False,
2024-01-04 10:00:03,admin_alice,SELECT,transactions,875,0,1,1.563,CRITICAL,True,10,3,False,
2024-01-04 10:24:19,admin_bob,DELETE,audit_logs,227,0,1,0.571,MEDIUM,False,10,3,False,
2024-01-04 10:25:03,admin_bob,INSERT,transactions,232,0,1,0.404,CRITICAL,True,10,3,False,
2024-01-04 10:28:40,admin_charlie,JOIN,audit_logs,10,3,3,1.671,MEDIUM,False,10,3,False,
2024-01-04 10:30:54,admin_alice,SELECT,transactions,141,0,1,0.497,CRITICAL,True,10,3,False,
2024-01-04 11:09:04,admin_bob,INSERT,config,231,0,3,0.129,HIGH,False,11,3,False,
2024-01-04 11:10:51,admin_alice,SELECT,orders,500,0,2,1.39,MEDIUM,False,11,3,False,
2024-01-04 11:19:09,admin_alice,JOIN,customers,751,1,1,1.357,CRITICAL,True,11,3,False,
2024-01-04 11:29:19,admin_alice,SELECT,transactions,122,0,2,0.553,CRITICAL,True,11,3,False,
2024-01-04 11:35:39,admin_bob,SELECT,audit_logs,376,0,1,0.623,MEDIUM,False,11,3,False,
2024-01-04 11:43:10,admin_bob,INSERT,audit_logs,212,0,1,0.331,MEDIUM,False,11,3,False,
2024-01-04 11:48:58,admin_alice,SELECT,customers,127,0,1,0.41,CRITICAL,True,11,3,False,
2024-01-04 11:53:08,admin_charlie,JOIN,orders,198,4,2,1.772,MEDIUM,False,11,3,False,
2024-01-04 12:04:29,admin_alice,SELECT,transactions,559,0,1,1.116,CRITICAL,True,12,3,False,
2024-01-04 12:07:45,admin_alice,SELECT,orders,265,0,2,0.923,MEDIUM,False,12,3,False,
2024-01-04 12:17:36,admin_charlie,SELECT,products,76,0,3,1.04,LOW,False,12,3,False,
2024-01-04 12:30:35,admin_alice,SELECT,transactions,192,0,1,0.368,CRITICAL,True,12,3,False,
2024-01-04 12:32:55,admin_alice,SELECT,orders,422,0,2,1.013,MEDIUM,False,12,3,False,
2024-01-04 12:34:57,admin_alice,SELECT,customers,789,0,1,1.785,CRITICAL,True,12,3,False,
2024-01-04 12:38:51,admin_bob,SELECT,customers,403,0,1,0.317,CRITICAL,True,12,3,False,
2024-01-04 12:39:20,admin_bob,UPDATE,audit_logs,179,0,3,0.755,MEDIUM,False,12,3,False,
2024-01-04 12:46:07,admin_alice,SELECT,customers,885,0,1,1.505,CRITICAL,True,12,3,False,
2024-01-04 13:05:14,admin_bob,SELECT,transactions,472,0,3,1.483,CRITICAL,True,13,3,False,
2024-01-04 13:07:48,admin_alice,SELECT,customers,476,0,1,0.753,CRITICAL,True,13,3,False,
2024-01-04 13:08:34,admin_bob,SELECT,products,225,0,2,0.871,LOW,False,13,3,False,
2024-01-04 13:13:08,admin_bob,SELECT,orders,275,0,3,0.545,MEDIUM,False,13,3,False,
2024-01-04 13:20:41,admin_bob,INSERT,config,313,0,1,0.409,HIGH,False,13,3,False,
2024-01-04 13:27:27,admin_bob,SELECT,customers,342,0,2,0.79,CRITICAL,True,13,3,False,
2024-01-04 13:41:25,admin_alice,SELECT,config,23,0,1,0.311,HIGH,False,13,3,False,
2024-01-04 13:42:24,admin_alice,JOIN,transactions,779,1,1,1.294,CRITICAL,True,13,3,False,
2024-01-04 13:46:39,admin_bob,SELECT,customers,15,0,1,0.222,CRITICAL,True,13,3,False,
2024-01-04 14:26:26,admin_alice,SELECT,customers,509,0,2,0.749,CRITICAL,True,14,3,False,
2024-01-04 14:37:59,admin_bob,SELECT,products,319,0,1,0.499,LOW,False,14,3,False,
2024-01-04 14:48:18,admin_bob,SELECT,orders,445,0,1,0.872,MEDIUM,False,14,3,False,
2024-01-04 14:51:03,admin_alice,SELECT,transactions,603,0,1,1.114,CRITICAL,True,14,3,False,
2024-01-04 14:54:22,admin_bob,SELECT,config,409,0,3,0.776,HIGH,False,14,3,False,
2024-01-04 14:55:27,admin_bob,UPDATE,transactions,124,0,1,0.575,CRITICAL,True,14,3,False,
2024-01-04 15:00:07,admin_bob,UPDATE,audit_logs,210,0,1,0.242,MEDIUM,False,15,3,False,
2024-01-04 15:12:05,admin_bob,SELECT,transactions,107,0,2,0.166,CRITICAL,True,15,3,False,
2024-01-04 15:18:45,admin_bob,DELETE,audit_logs,284,0,1,0.658,MEDIUM,False,15,3,False,
2024-01-04 15:25:15,admin_bob,SELECT,config,50,0,3,0.995,HIGH,False,15,3,False,
2024-01-04 15:33:55,admin_charlie,SELECT,products,56,0,2,0.744,LOW,False,15,3,False,
2024-01-04 15:35:05,admin_bob,SELECT,transactions,188,0,1,0.464,CRITICAL,True,15,3,False,
2024-01-04 15:48:46,admin_charlie,INSERT,orders,161,0,4,1.108,MEDIUM,False,15,3,False,
2024-01-04 15:55:54,admin_bob,UPDATE,config,268,0,3,1.465,HIGH,False,15,3,False,
2024-01-04 16:08:01,admin_alice,SELECT,transactions,845,0,2,1.04,CRITICAL,True,16,3,False,
2024-01-04 16:33:15,admin_bob,SELECT,config,76,0,3,0.927,HIGH,False,16,3,False,
2024-01-04 16:34:45,admin_bob,SELECT,transactions,421,0,1,0.689,CRITICAL,True,16,3,False,
2024-01-04 16:40:24,admin_alice,SELECT,transactions,787,0,1,1.063,CRITICAL,True,16,3,False,
2024-01-04 16:47:20,admin_bob,SELECT,audit_logs,469,0,3,1.032,MEDIUM,False,16,3,False,
2024-01-04 16:52:44,admin_charlie,JOIN,products,90,4,5,2.728,LOW,False,16,3,False,
2024-01-04 17:22:39,admin_charlie,INSERT,customers,57,0,3,0.991,CRITICAL,True,17,3,False,
2024-01-04 17:33:55,admin_bob,SELECT,audit_logs,328,0,2,1.3,MEDIUM,False,17,3,False,
2024-01-04 17:45:49,admin_bob,UPDATE,transactions,276,0,1,0.416,CRITICAL,True,17,3,False,
2024-01-04 17:49:42,admin_bob,JOIN,audit_logs,8,0,1,0.428,MEDIUM,False,17,3,False,
2024-01-04 17:52:37,admin_charlie,JOIN,orders,32,4,4,2.784,MEDIUM,False,17,3,False,
2024-01-04 18:08:20,admin_bob,SELECT,orders,476,0,2,0.941,MEDIUM,False,18,3,False,
2024-01-04 18:28:08,admin_bob,INSERT,customers,60,0,1,0.502,CRITICAL,True,18,3,False,
2024-01-04 18:40:35,admin_bob,SELECT,audit_logs,47,0,3,0.792,MEDIUM,False,18,3,False,
2024-01-04 18:42:53,admin_charlie,UPDATE,products,49,0,2,0.77,LOW,False,18,3,False,
2024-01-04 18:47:42,admin_bob,SELECT,config,246,0,3,1.0,HIGH,False,18,3,False,
2024-01-04 19:08:08,admin_bob,UPDATE,customers,8,0,1,0.33,CRITICAL,True,19,3,False,
2024-01-04 19:11:05,admin_bob,SELECT,transactions,362,0,1,0.381,CRITICAL,True,19,3,False,
2024-01-04 19:12:45,admin_charlie,SELECT,customers,76,0,5,1.216,CRITICAL,True,19,3,False,
2024-01-04 19:33:03,admin_bob,JOIN,products,247,0,3,0.776,LOW,False,19,3,False,
2024-01-04 19:33:27,admin_bob,INSERT,config,177,0,1,0.482,HIGH,False,19,3,False,
2024-01-04 19:42:48,admin_bob,UPDATE,config,337,0,3,1.138,HIGH,False,19,3,False,
2024-01-04 20:10:52,admin_bob,SELECT,config,41,0,3,0.952,HIGH,False,20,3,False,
2024-01-04 20:39:17,admin_bob,SELECT,transactions,386,0,3,0.576,CRITICAL,True,20,3,False,
2024-01-04 20:54:15,admin_bob,JOIN,audit_logs,21,0,2,0.559,MEDIUM,False,20,3,False,
2024-01-04 21:17:57,admin_bob,UPDATE,transactions,150,0,1,0.325,CRITICAL,True,21,3,False,
2024-01-04 21:19:23,admin_bob,SELECT,transactions,364,0,2,0.611,CRITICAL,True,21,3,False,
2024-01-04 21:21:51,admin_bob,DELETE,audit_logs,168,0,2,0.742,MEDIUM,False,21,3,False,
2024-01-05 07:05:47,admin_bob,DELETE,audit_logs,186,0,3,1.137,MEDIUM,False,7,4,False,
2024-01-05 07:48:46,admin_bob,DELETE,transactions,57,0,3,0.523,CRITICAL,True,7,4,False,
2024-01-05 08:08:23,admin_bob,DELETE,customers,28,0,2,0.34,CRITICAL,True,8,4,False,
2024-01-05 08:12:33,admin_alice,SELECT,orders,956,0,1,0.855,MEDIUM,False,8,4,False,
2024-01-05 08:17:55,admin_bob,UPDATE,transactions,49,0,3,0.676,CRITICAL,True,8,4,False,
2024-01-05 08:33:54,admin_bob,SELECT,config,352,0,3,1.233,HIGH,False,8,4,False,
2024-01-05 08:37:26,admin_bob,INSERT,config,277,0,2,0.741,HIGH,False,8,4,False,
2024-01-05 08:48:32,admin_alice,JOIN,transactions,332,1,1,1.377,CRITICAL,True,8,4,False,
2024-01-05 08:48:37,admin_alice,SELECT,transactions,842,0,1,0.971,CRITICAL,True,8,4,False,
2024-01-05 09:08:31,admin_bob,DELETE,audit_logs,456,0,1,0.393,MEDIUM,False,9,4,False,
2024-01-05 09:10:31,admin_charlie,SELECT,customers,153,0,4,0.5,CRITICAL,True,9,4,False,
2024-01-05 09:28:40,admin_bob,DELETE,audit_logs,79,0,3,0.585,MEDIUM,False,9,4,False,
2024-01-05 09:31:21,admin_alice,SELECT,transactions,915,0,2,1.049,CRITICAL,True,9,4,False,
2024-01-05 09:41:59,admin_alice,SELECT,transactions,483,0,1,0.862,CRITICAL,True,9,4,False,
2024-01-05 09:49:00,admin_charlie,SELECT,orders,87,0,3,0.902,MEDIUM,False,9,4,False,
2024-01-05 10:07:02,admin_alice,SELECT,transactions,54,0,1,0.278,CRITICAL,True,10,4,False,
2024-01-05 10:16:34,admin_alice,JOIN,customers,673,1,2,2.845,CRITICAL,True,10,4,False,
2024-01-05 10:36:38,admin_alice,SELECT,customers,622,0,2,1.682,CRITICAL,True,10,4,False,
2024-01-05 10:51:44,admin_charlie,SELECT,customers,112,0,4,1.04,CRITICAL,True,10,4,False,
2024-01-05 10:57:48,admin_alice,SELECT,customers,309,0,1,0.449,CRITICAL,True,10,4,False,
2024-01-05 11:05:37,admin_bob,DELETE,config,202,0,2,0.583,HIGH,False,11,4,False,
2024-01-05 11:06:44,admin_alice,SELECT,orders,950,0,1,1.124,MEDIUM,False,11,4,False,
2024-01-05 11:09:35,admin_bob,SELECT,transactions,255,0,3,1.257,CRITICAL,True,11,4,False,
2024-01-05 11:16:44,admin_alice,UPDATE,customers,174,0,1,0.363,CRITICAL,True,11,4,False,
2024-01-05 11:18:56,admin_bob,INSERT,customers,23,0,2,0.727,CRITICAL,True,11,4,False,
2024-01-05 11:19:18,admin_bob,UPDATE,customers,101,0,2,0.601,CRITICAL,True,11,4,False,
2024-01-05 11:31:05,admin_alice,SELECT,transactions,596,0,1,1.072,CRITICAL,True,11,4,False,
2024-01-05 11:32:23,admin_bob,INSERT,customers,94,0,1,0.351,CRITICAL,True,11,4,False,
2024-01-05 11:48:44,admin_alice,UPDATE,orders,588,0,1,0.417,MEDIUM,False,11,4,False,
2024-01-05 12:04:10,admin_charlie,SELECT,orders,115,0,4,0.949,MEDIUM,False,12,4,False,
2024-01-05 12:12:39,admin_alice,JOIN,customers,136,1,1,1.035,CRITICAL,True,12,4,False,
2024-01-05 12:15:11,admin_alice,SELECT,transactions,66,0,2,0.728,CRITICAL,True,12,4,False,
2024-01-05 12:16:55,admin_alice,SELECT,orders,591,0,1,0.896,MEDIUM,False,12,4,False,
2024-01-05 12:40:16,admin_bob,SELECT,config,441,0,2,1.5,HIGH,False,12,4,False,
2024-01-05 12:51:19,admin_bob,UPDATE,transactions,366,0,1,0.629,CRITICAL,True,12,4,False,
2024-01-05 13:36:37,admin_charlie,JOIN,customers,36,2,2,0.98,CRITICAL,True,13,4,False,
2024-01-05 13:37:53,admin_bob,SELECT,transactions,371,0,1,0.676,CRITICAL,True,13,4,False,
2024-01-05 13:44:46,admin_alice,JOIN,orders,496,1,2,2.197,MEDIUM,False,13,4,False,
2024-01-05 13:57:00,admin_charlie,SELECT,audit_logs,169,0,2,0.801,MEDIUM,False,13,4,False,
2024-01-05 13:58:14,admin_alice,SELECT,transactions,134,0,1,0.245,CRITICAL,True,13,4,False,
2024-01-05 14:03:50,admin_alice,SELECT,customers,492,0,1,0.743,CRITICAL,True,14,4,False,
2024-01-05 14:14:21,admin_bob,UPDATE,customers,471,0,2,0.644,CRITICAL,True,14,4,False,
2024-01-05 14:27:57,admin_bob,DELETE,config,187,0,3,1.078,HIGH,False,14,4,False,
2024-01-05 14:29:06,admin_alice,SELECT,customers,10,0,1,0.358,CRITICAL,True,14,4,False,
2024-01-05 14:40:05,admin_bob,SELECT,audit_logs,156,0,3,1.088,MEDIUM,False,14,4,False,
2024-01-05 14:46:03,admin_charlie,UPDATE,customers,164,0,4,1.012,CRITICAL,True,14,4,False,
2024-01-05 14:52:38,admin_alice,SELECT,customers,790,0,1,1.027,CRITICAL,True,14,4,False,
2024-01-05 14:53:53,admin_bob,UPDATE,customers,227,0,1,0.787,CRITICAL,True,14,4,False,
2024-01-05 15:00:42,admin_bob,SELECT,orders,452,0,2,0.906,MEDIUM,False,15,4,False,
2024-01-05 15:02:46,admin_bob,SELECT,orders,24,0,1,0.227,MEDIUM,False,15,4,False,
2024-01-05 15:06:25,admin_charlie,INSERT,customers,106,0,5,0.804,CRITICAL,True,15,4,False,
2024-01-05 15:09:58,admin_bob,UPDATE,audit_logs,456,0,3,1.308,MEDIUM,False,15,4,False,
2024-01-05 15:11:15,admin_bob,UPDATE,audit_logs,135,0,3,1.018,MEDIUM,False,15,4,False,
2024-01-05 15:22:08,admin_alice,SELECT,transactions,367,0,1,0.881,CRITICAL,True,15,4,False,
2024-01-05 15:22:14,admin_alice,SELECT,products,763,0,1,1.444,LOW,False,15,4,False,
2024-01-05 15:30:48,admin_bob,UPDATE,transactions,214,0,2,0.755,CRITICAL,True,15,4,False,
2024-01-05 15:34:46,admin_bob,SELECT,customers,236,0,1,0.633,CRITICAL,True,15,4,False,
2024-01-05 15:46:30,admin_alice,SELECT,orders,983,0,2,1.852,MEDIUM,False,15,4,False,
2024-01-05 15:48:53,admin_bob,INSERT,customers,53,0,2,0.515,CRITICAL,True,15,4,False,
2024-01-05 16:01:54,admin_charlie,JOIN,products,155,2,2,2.698,LOW,False,16,4,False,
2024-01-05 16:28:32,admin_bob,DELETE,transactions,175,0,3,1.019,CRITICAL,True,16,4,False,
2024-01-05 16:48:15,admin_charlie,SELECT,orders,32,0,4,0.969,MEDIUM,False,16,4,False,
2024-01-05 16:51:22,admin_charlie,UPDATE,products,62,0,2,0.739,LOW,False,16,4,False,
2024-01-05 17:04:12,admin_charlie,SELECT,orders,101,0,2,0.447,MEDIUM,False,17,4,False,
2024-01-05 17:12:49,admin_bob,DELETE,config,169,0,3,0.194,HIGH,False,17,4,False,
2024-01-05 17:24:35,admin_bob,SELECT,audit_logs,340,0,3,1.263,MEDIUM,False,17,4,False,
2024-01-05 17:25:56,admin_bob,SELECT,config,19,0,3,0.708,HIGH,False,17,4,False,
2024-01-05 17:28:06,admin_charlie,SELECT,products,94,0,4,0.969,LOW,False,17,4,False,
2024-01-05 17:47:58,admin_charlie,DELETE,orders,54,0,2,0.401,MEDIUM,False,17,4,False,
2024-01-05 17:53:55,admin_bob,UPDATE,customers,173,0,1,0.311,CRITICAL,True,17,4,False,
2024-01-05 17:56:59,admin_charlie,SELECT,orders,168,0,4,1.387,MEDIUM,False,17,4,False,
2024-01-05 17:59:36,admin_alice,SELECT,transactions,210,0,1,0.541,CRITICAL,True,17,4,False,
2024-01-05 18:06:40,admin_bob,SELECT,transactions,31,0,2,0.63,CRITICAL,True,18,4,False,
2024-01-05 18:13:16,admin_charlie,JOIN,products,91,3,5,2.148,LOW,False,18,4,False,
2024-01-05 18:25:03,admin_bob,JOIN,audit_logs,312,0,2,1.017,MEDIUM,False,18,4,False,
2024-01-05 18:35:08,admin_charlie,SELECT,transactions,129,0,5,1.138,CRITICAL,True,18,4,False,
2024-01-05 19:03:57,admin_charlie,UPDATE,customers,111,0,5,1.096,CRITICAL,True,19,4,False,
2024-01-05 19:39:35,admin_charlie,JOIN,orders,4,4,3,2.793,MEDIUM,False,19,4,False,
2024-01-05 20:00:42,admin_bob,UPDATE,transactions,242,0,2,0.81,CRITICAL,True,20,4,False,
2024-01-05 20:05:28,admin_bob,SELECT,orders,161,0,1,0.45,MEDIUM,False,20,4,False,
2024-01-05 20:40:33,admin_bob,SELECT,transactions,153,0,1,0.338,CRITICAL,True,20,4,False,
2024-01-05 21:40:45,admin_bob,SELECT,audit_logs,84,0,1,0.259,MEDIUM,False,21,4,False,
2024-01-06 07:11:52,admin_bob,SELECT,audit_logs,390,0,1,0.72,MEDIUM,False,7,5,False,
2024-01-06 08:48:11,admin_alice,SELECT,customers,858,0,1,1.316,CRITICAL,True,8,5,False,
2024-01-06 11:56:27,admin_bob,SELECT,customers,33,0,2,0.494,CRITICAL,True,11,5,False,
2024-01-06 14:58:05,admin_alice,JOIN,orders,518,1,2,1.436,MEDIUM,False,14,5,False,
2024-01-06 15:14:22,admin_charlie,SELECT,orders,148,0,2,0.731,MEDIUM,False,15,5,False,
2024-01-06 15:19:30,admin_bob,SELECT,transactions,22,0,3,0.656,CRITICAL,True,15,5,False,
2024-01-06 15:32:48,admin_bob,UPDATE,audit_logs,283,0,2,0.882,MEDIUM,False,15,5,False,
2024-01-06 15:36:07,admin_bob,SELECT,customers,114,0,3,0.724,CRITICAL,True,15,5,False,
2024-01-06 16:16:33,admin_alice,SELECT,customers,591,0,2,0.783,CRITICAL,True,16,5,False,
2024-01-06 17:14:35,admin_alice,SELECT,transactions,378,0,1,0.597,CRITICAL,True,17,5,False,
2024-01-06 17:32:13,admin_alice,SELECT,orders,934,0,1,1.345,MEDIUM,False,17,5,False,
2024-01-06 19:01:29,admin_charlie,SELECT,audit_logs,84,0,3,0.64,MEDIUM,False,19,5,False,
2024-01-07 07:44:03,admin_bob,DELETE,customers,385,0,2,1.335,CRITICAL,True,7,6,False,
2024-01-07 10:02:57,admin_charlie,SELECT,orders,48,0,4,1.064,MEDIUM,False,10,6,False,
2024-01-07 10:08:44,admin_bob,UPDATE,config,176,0,2,0.501,HIGH,False,10,6,False,
2024-01-07 10:09:33,admin_alice,SELECT,transactions,175,0,2,0.682,CRITICAL,True,10,6,False,
2024-01-07 10:34:46,admin_bob,UPDATE,config,323,0,2,0.668,HIGH,False,10,6,False,
2024-01-07 11:35:58,admin_charlie,SELECT,customers,102,0,2,0.684,CRITICAL,True,11,6,False,
2024-01-07 12:27:40,admin_alice,SELECT,customers,954,0,1,0.954,CRITICAL,True,12,6,False,
2024-01-07 12:46:32,admin_charlie,SELECT,orders,40,0,4,0.874,MEDIUM,False,12,6,False,
2024-01-07 12:50:47,admin_bob,SELECT,transactions,98,0,2,0.443,CRITICAL,True,12,6,False,
2024-01-07 15:55:26,admin_charlie,SELECT,orders,73,0,2,0.757,MEDIUM,False,15,6,False,
2024-01-07 16:07:25,admin_alice,SELECT,transactions,527,0,2,0.975,CRITICAL,True,16,6,False,
2024-01-07 16:27:16,admin_charlie,SELECT,orders,168,0,4,1.162,MEDIUM,False,16,6,False,
2024-01-07 17:20:24,admin_bob,SELECT,audit_logs,379,0,1,0.65,MEDIUM,False,17,6,False,
2024-01-07 17:42:54,admin_alice,SELECT,transactions,29,0,1,0.503,CRITICAL,True,17,6,False,
2024-01-07 19:03:00,admin_bob,SELECT,audit_logs,79,0,3,0.42,MEDIUM,False,19,6,False,
2024-01-07 21:26:09,admin_bob,SELECT,config,233,0,3,1.117,HIGH,False,21,6,False,
2024-01-08 07:25:01,admin_bob,SELECT,customers,146,0,2,0.519,CRITICAL,True,7,0,False,
2024-01-08 07:31:35,admin_bob,SELECT,products,442,0,3,1.098,LOW,False,7,0,False,
2024-01-08 07:54:58,admin_bob,UPDATE,config,20,0,2,0.558,HIGH,False,7,0,False,
2024-01-08 08:08:27,admin_alice,SELECT,orders,57,0,1,0.179,MEDIUM,False,8,0,False,
2024-01-08 08:52:28,admin_alice,SELECT,customers,80,0,1,0.538,CRITICAL,True,8,0,False,
2024-01-08 08:53:36,admin_alice,SELECT,customers,779,0,1,1.844,CRITICAL,True,8,0,False,
2024-01-08 09:23:57,admin_charlie,SELECT,config,72,0,5,0.756,HIGH,False,9,0,False,
2024-01-08 09:43:34,admin_charlie,JOIN,customers,140,2,2,1.763,CRITICAL,True,9,0,False,
2024-01-08 09:44:26,admin_bob,SELECT,audit_logs,269,0,1,0.518,MEDIUM,False,9,0,False,
2024-01-08 10:09:39,admin_alice,SELECT,transactions,363,0,1,1.108,CRITICAL,True,10,0,False,
2024-01-08 10:18:01,admin_alice,SELECT,orders,702,0,2,0.976,MEDIUM,False,10,0,False,
2024-01-08 10:36:18,admin_alice,SELECT,orders,101,0,1,0.263,MEDIUM,False,10,0,False,
2024-01-08 10:44:46,admin_alice,SELECT,customers,138,0,2,0.618,CRITICAL,True,10,0,False,
2024-01-08 10:51:54,admin_bob,DELETE,customers,464,0,1,0.73,CRITICAL,True,10,0,False,
2024-01-08 10:59:38,admin_bob,SELECT,audit_logs,64,0,2,0.451,MEDIUM,False,10,0,False,
2024-01-08 11:19:02,admin_bob,JOIN,transactions,296,0,3,0.813,CRITICAL,True,11,0,False,
2024-01-08 11:41:16,admin_bob,UPDATE,audit_logs,222,0,2,0.653,MEDIUM,False,11,0,False,
2024-01-08 11:56:48,admin_alice,SELECT,customers,344,0,2,0.654,CRITICAL,True,11,0,False,
2024-01-08 11:57:59,admin_charlie,SELECT,customers,28,0,2,0.761,CRITICAL,True,11,0,False,
2024-01-08 12:22:12,admin_alice,SELECT,orders,54,0,1,0.392,MEDIUM,False,12,0,False,
2024-01-08 12:25:48,admin_alice,SELECT,orders,830,0,1,1.115,MEDIUM,False,12,0,False,
2024-01-08 12:42:31,admin_alice,SELECT,config,677,0,1,0.753,HIGH,False,12,0,False,
2024-01-08 12:47:28,admin_alice,SELECT,customers,251,0,1,0.525,CRITICAL,True,12,0,False,
2024-01-08 12:49:46,admin_bob,SELECT,transactions,404,0,2,0.665,CRITICAL,True,12,0,False,
2024-01-08 12:52:21,admin_alice,SELECT,customers,278,0,1,0.431,CRITICAL,True,12,0,False,
2024-01-08 12:56:46,admin_bob,UPDATE,audit_logs,129,0,2,0.79,MEDIUM,False,12,0,False,
2024-01-08 13:10:27,admin_bob,UPDATE,transactions,486,0,2,0.735,CRITICAL,True,13,0,False,
2024-01-08 13:22:51,admin_charlie,SELECT,customers,182,0,4,1.37,CRITICAL,True,13,0,False,
2024-01-08 13:44:50,admin_charlie,SELECT,customers,115,0,4,0.964,CRITICAL,True,13,0,False,
2024-01-08 13:51:24,admin_charlie,SELECT,products,84,0,4,0.725,LOW,False,13,0,False,
2024-01-08 14:03:12,admin_charlie,JOIN,products,20,2,2,1.455,LOW,False,14,0,False,
2024-01-08 14:07:54,admin_charlie,SELECT,orders,32,0,4,1.278,MEDIUM,False,14,0,False,
2024-01-08 14:17:16,admin_charlie,JOIN,transactions,94,3,2,3.048,CRITICAL,True,14,0,False,
2024-01-08 14:18:59,admin_charlie,SELECT,transactions,144,0,4,0.82,CRITICAL,True,14,0,False,
2024-01-08 14:19:25,admin_bob,SELECT,transactions,201,0,3,0.998,CRITICAL,True,14,0,False,
2024-01-08 14:22:10,admin_bob,SELECT,audit_logs,59,0,3,0.678,MEDIUM,False,14,0,False,
2024-01-08 14:28:29,admin_bob,SELECT,orders,49,0,1,0.459,MEDIUM,False,14,0,False,
2024-01-08 14:31:04,admin_alice,SELECT,transactions,323,0,1,0.485,CRITICAL,True,14,0,False,
2024-01-08 14:39:20,admin_alice,SELECT,transactions,615,0,2,0.425,CRITICAL,True,14,0,False,
2024-01-08 14:45:23,admin_bob,UPDATE,config,343,0,1,0.703,HIGH,False,14,0,False,
2024-01-08 15:03:27,admin_alice,SELECT,transactions,943,0,2,1.762,CRITICAL,True,15,0,False,
2024-01-08 15:07:42,admin_alice,SELECT,transactions,490,0,1,0.624,CRITICAL,True,15,0,False,
2024-01-08 15:40:53,admin_bob,SELECT,transactions,327,0,1,0.733,CRITICAL,True,15,0,False,
2024-01-08 15:42:30,admin_charlie,JOIN,products,85,4,5,2.573,LOW,False,15,0,False,
2024-01-08 15:47:17,admin_bob,UPDATE,customers,106,0,3,1.173,CRITICAL,True,15,0,False,
2024-01-08 15:55:00,admin_alice,SELECT,customers,508,0,2,1.34,CRITICAL,True,15,0,False,
2024-01-08 16:05:50,admin_alice,SELECT,customers,639,0,1,0.631,CRITICAL,True,16,0,False,
2024-01-08 16:10:07,admin_bob,SELECT,transactions,8,0,1,0.233,CRITICAL,True,16,0,False,
2024-01-08 16:12:44,admin_charlie,UPDATE,customers,77,0,2,0.87,CRITICAL,True,16,0,False,
2024-01-08 16:19:37,admin_bob,UPDATE,customers,189,0,2,0.883,CRITICAL,True,16,0,False,
2024-01-08 16:26:11,admin_charlie,SELECT,config,115,0,4,0.743,HIGH,False,16,0,False,
2024-01-08 16:27:52,admin_charlie,SELECT,products,150,0,5,1.1,LOW,False,16,0,False,
2024-01-08 16:29:12,admin_bob,SELECT,config,322,0,2,0.999,HIGH,False,16,0,False,
2024-01-08 16:37:27,admin_charlie,INSERT,products,68,0,3,1.016,LOW,False,16,0,False,
2024-01-08 16:39:17,admin_alice,JOIN,transactions,527,1,2,1.789,CRITICAL,True,16,0,False,
